bizesId,bizesNm,brchNm,indsLclsCd,indsLclsNm,indsMclsCd,indsMclsNm,indsSclsCd,indsSclsNm,ksicCd,ksicNm,ctprvnCd,ctprvnNm,signguCd,signguNm,adongCd,adongNm,ldongCd,ldongNm,lnoCd,plotSctCd,plotSctNm,lnoMnno,lnoSlno,lnoAdr,rdnmCd,rdnm,bldMnno,bldSlno,bldMngNo,bldNm,rdnmAdr,oldZipcd,newZipcd,dongNo,flrNo,hoNo,lon,lat
MA010120220800064837,칸인베스트먼트그룹,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590006,1,대지,159,6,서울특별시 강남구 삼성동 159-6,116804166765,서울특별시 강남구 테헤란로87길,22,,1168010500101590006016654,도심공항터미널,서울특별시 강남구 테헤란로87길 22,135728,06164,,,,127.059447540477,37.5096336959765
MA010120220800832436,비타민C월드,,G2,소매,G205,식료품 소매,G20508,건강보조식품 소매업,G47217,건강 보조식품 소매업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590006,1,대지,159,6,서울특별시 강남구 삼성동 159-6,116804166765,서울특별시 강남구 테헤란로87길,22,,1168010500101590006016654,한국도심공항터미널,서울특별시 강남구 테헤란로87길 22,135728,06164,,,,127.059447540477,37.5096336959765
MA010120220804122075,골드젬,,G2,소매,G209,섬유·의복·신발 소매,G20907,액세서리/잡화 소매업,G47422,의복 액세서리 및 모조 장신구 소매업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590006,1,대지,159,6,서울특별시 강남구 삼성동 159-6,116804166765,서울특별시 강남구 테헤란로87길,22,,1168010500101590006016654,동도심공항몰,서울특별시 강남구 테헤란로87길 22,135728,06164,,,,127.059447540477,37.5096336959765
MA010120220801024844,아셈안경,,G2,소매,G216,안경·정밀기기 소매,G21602,안경렌즈 소매업,G47822,안경 및 렌즈 소매업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590006,1,대지,159,6,서울특별시 강남구 삼성동 159-6,116804166765,서울특별시 강남구 테헤란로87길,22,,1168010500101590006016654,도심공항몰,서울특별시 강남구 테헤란로87길 22,135728,06164,,,,127.059447540477,37.5096336959765
MA010120220801218017,마띠유,,I2,음식,I210,기타 간이,I21099,그 외 기타 간이 음식점,I56199,간이 음식 포장 판매 전문점,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590006,1,대지,159,6,서울특별시 강남구 삼성동 159-6,116804166765,서울특별시 강남구 테헤란로87길,22,,1168010500101590006016654,한국도심공항터미널,서울특별시 강남구 테헤란로87길 22,135728,06164,,7,,127.059447540477,37.5096336959765
MA010120220804214672,법무법인한길,,M1,과학·기술,M103,법무관련 ,M10301,변호사,M71101,변호사업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590006,1,대지,159,6,서울특별시 강남구 삼성동 159-6,116804166765,서울특별시 강남구 테헤란로87길,22,,1168010500101590006016654,한국도심공항빌딩,서울특별시 강남구 테헤란로87길 22,135728,06164,,,,127.059447540477,37.5096336959765
MA010120220801060874,온더보더코엑스도심,공항점,I2,음식,I204,서양식,I20403,패밀리레스토랑,I56123,서양식 음식점업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590006,1,대지,159,6,서울특별시 강남구 삼성동 159-6,116804166765,서울특별시 강남구 테헤란로87길,22,,1168010500101590006016654,도심공항몰,서울특별시 강남구 테헤란로87길 22,135728,06164,,1,,127.059447540477,37.5096336959765
MA010120220800169877,코너스톤파트너스디지털주,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590006,1,대지,159,6,서울특별시 강남구 삼성동 159-6,116804166765,서울특별시 강남구 테헤란로87길,22,,1168010500101590006016654,도심공항터미널,서울특별시 강남구 테헤란로87길 22,135728,06164,,,,127.059447540477,37.5096336959765
MA010120220801032192,젠,,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47416,가죽 및 모피 의복 소매업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590006,1,대지,159,6,서울특별시 강남구 삼성동 159-6,116804166765,서울특별시 강남구 테헤란로87길,22,,1168010500101590006016654,도심공항몰,서울특별시 강남구 테헤란로87길 22,135728,06164,,,,127.059447540477,37.5096336959765
MA010120220801067122,시애이,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590006,1,대지,159,6,서울특별시 강남구 삼성동 159-6,116804166765,서울특별시 강남구 테헤란로87길,22,,1168010500101590006016654,한국도심공항터미널,서울특별시 강남구 테헤란로87길 22,135728,06164,,1,,127.059447540477,37.5096336959765
MA010120220800406958,메리버스트,,N1,시설관리·임대,N108,기타 사업 서비스,N10802,전시/컨벤션/행사 대행 서비스업,N75992,"전시, 컨벤션 및 행사 대행업",11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590006,1,대지,159,6,서울특별시 강남구 삼성동 159-6,116804166765,서울특별시 강남구 테헤란로87길,22,,1168010500101590006016654,한국도심공항터미널,서울특별시 강남구 테헤란로87길 22,135728,06164,,,,127.059447540477,37.5096336959765
MA010120220804871390,소노인터내셔널삼성지점,,S2,수리·개인,S211,기타 개인,S21101,예식장업,S96991,예식장업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590006,1,대지,159,6,서울특별시 강남구 삼성동 159-6,116804166765,서울특별시 강남구 테헤란로87길,22,,1168010500101590006016654,한국도심공항,서울특별시 강남구 테헤란로87길 22,135728,06164,,3,,127.059447540477,37.5096336959765
MA010120220802108513,할리스도심2,공항점,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590006,1,대지,159,6,서울특별시 강남구 삼성동 159-6,116804166765,서울특별시 강남구 테헤란로87길,22,,1168010500101590006016654,한국도심공항터미널,서울특별시 강남구 테헤란로87길 22,135728,06164,,2,,127.059447540477,37.5096336959765
MA010120220801047031,이튼,,G2,소매,G217,시계·귀금속 소매,G21701,시계/귀금속 소매업,G47830,시계 및 귀금속 소매업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590006,1,대지,159,6,서울특별시 강남구 삼성동 159-6,116804166765,서울특별시 강남구 테헤란로87길,22,,1168010500101590006016654,도심공항몰,서울특별시 강남구 테헤란로87길 22,135728,06164,,,,127.059447540477,37.5096336959765
MA010120220801472697,쭈불앤쭈불,,I2,음식,I201,한식,I20111,횟집,I56114,한식 해산물 요리 전문점,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590006,1,대지,159,6,서울특별시 강남구 삼성동 159-6,116804166765,서울특별시 강남구 테헤란로87길,22,,1168010500101590006016654,한국도심공항터미널,서울특별시 강남구 테헤란로87길 22,135728,06164,,1,,127.059447540477,37.5096336959765
MA010120220801069495,카우치,,G2,소매,G215,의약·화장품 소매,G21503,화장품 소매업,G47813,"화장품, 비누 및 방향제 소매업",11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590006,1,대지,159,6,서울특별시 강남구 삼성동 159-6,116804166765,서울특별시 강남구 테헤란로87길,22,,1168010500101590006016654,도심공항몰큐,서울특별시 강남구 테헤란로87길 22,135728,06164,,,,127.059447540477,37.5096336959765
MA010120220801057851,스탠튼체이스,코리아,N1,시설관리·임대,N104,고용 알선,N10403,상용 인력 공급 및 인사관리 서비스업,N75122,상용 인력 공급 및 인사관리 서비스업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590006,1,대지,159,6,서울특별시 강남구 삼성동 159-6,116804166765,서울특별시 강남구 테헤란로87길,22,,1168010500101590006016654,한국도심공항터미널,서울특별시 강남구 테헤란로87길 22,135728,06164,,,,127.059447540477,37.5096336959765
MA010120220801045447,명품의류수선실,,S2,수리·개인,S206,기타 가정용품 수리,S20601,의류/이불 수선업,S95391,의복 및 기타 가정용 직물제품 수리업,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109430024,1,대지,943,24,서울특별시 강남구 대치동 943-24,116804166766,서울특별시 강남구 테헤란로88길,10,,1168010600109430024012144,신안메트로칸,서울특별시 강남구 테헤란로88길 10,135845,06179,,1,,127.059467952651,37.5068495810589
MA010120220801072678,엠디앤아이,,G2,소매,G210,철물·건설자재 소매,G21099,기타 건설/건축자재 소매업,G47519,"페인트, 창호 및 기타 건설자재 소매업",11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109430024,1,대지,943,24,서울특별시 강남구 대치동 943-24,116804166766,서울특별시 강남구 테헤란로88길,10,,1168010600109430024012144,신안메트로칸,서울특별시 강남구 테헤란로88길 10,135845,06179,,23,,127.059467952651,37.5068495810589
MA010120220801072080,칼라스주,,L1,부동산,L102,부동산 서비스,L10203,부동산 중개/대리업,L68221,부동산 중개 및 대리업,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109430024,1,대지,943,24,서울특별시 강남구 대치동 943-24,116804166766,서울특별시 강남구 테헤란로88길,10,,1168010600109430024012144,신안메트로칸,서울특별시 강남구 테헤란로88길 10,135845,06179,,21,,127.059467952651,37.5068495810589
MA010120220803248936,에스엠투자자산,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109430024,1,대지,943,24,서울특별시 강남구 대치동 943-24,116804166766,서울특별시 강남구 테헤란로88길,10,,1168010600109430024012144,신안메트로칸,서울특별시 강남구 테헤란로88길 10,135845,06179,,23,,127.059467952651,37.5068495810589
MA010120220801041948,아시아유니크마케팅,,N1,시설관리·임대,N105,여행사·보조,N10501,여행사,N75210,여행사업,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109430024,1,대지,943,24,서울특별시 강남구 대치동 943-24,116804166766,서울특별시 강남구 테헤란로88길,10,,1168010600109430024012144,신안메트로칸,서울특별시 강남구 테헤란로88길 10,135845,06179,,,,127.059467952651,37.5068495810589
MA010120220801072019,티피유주,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109430024,1,대지,943,24,서울특별시 강남구 대치동 943-24,116804166766,서울특별시 강남구 테헤란로88길,10,,1168010600109430024012144,메트로칸빌딩,서울특별시 강남구 테헤란로88길 10,135845,06179,,,,127.059467952651,37.5068495810589
MA010120220801032922,신안트레이딩,,L1,부동산,L102,부동산 서비스,L10203,부동산 중개/대리업,L68221,부동산 중개 및 대리업,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109430024,1,대지,943,24,서울특별시 강남구 대치동 943-24,116804166766,서울특별시 강남구 테헤란로88길,10,,1168010600109430024012144,메트로칸빌딩,서울특별시 강남구 테헤란로88길 10,135845,06179,,,,127.059467952651,37.5068495810589
MA010120220804068621,케이라인,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109430024,1,대지,943,24,서울특별시 강남구 대치동 943-24,116804166766,서울특별시 강남구 테헤란로88길,10,,1168010600109430024012144,신안메트로칸,서울특별시 강남구 테헤란로88길 10,135845,06179,,,,127.059467952651,37.5068495810589
MA010120220803371446,명성공인중개사사무소,,L1,부동산,L102,부동산 서비스,L10203,부동산 중개/대리업,L68221,부동산 중개 및 대리업,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109430024,1,대지,943,24,서울특별시 강남구 대치동 943-24,116804166766,서울특별시 강남구 테헤란로88길,10,,1168010600109430024012144,신안메트로칸오피스텔,서울특별시 강남구 테헤란로88길 10,135845,06179,,,,127.059467952651,37.5068495810589
MA010120220801070147,세무법인다율,,M1,과학·기술,M104,회계·세무,M10402,세무사,M71202,세무사업,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109430024,1,대지,943,24,서울특별시 강남구 대치동 943-24,116804166766,서울특별시 강남구 테헤란로88길,10,,1168010600109430024012144,대치동신안메트로칸오피스텔,서울특별시 강남구 테헤란로88길 10,135845,06179,,,,127.059467952651,37.5068495810589
MA010120220801027037,부동산,,S2,수리·개인,S207,이용·미용,S20702,피부 관리실,S96113,피부 미용업,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109430024,1,대지,943,24,서울특별시 강남구 대치동 943-24,116804166766,서울특별시 강남구 테헤란로88길,10,,1168010600109430024012144,신안메트로칸상가,서울특별시 강남구 테헤란로88길 10,135845,06179,,,,127.059467952651,37.5068495810589
MA010120220801036385,메트로칸,,S2,수리·개인,S209,세탁,S20901,세탁소,S96912,가정용 세탁업,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109430024,1,대지,943,24,서울특별시 강남구 대치동 943-24,116804166766,서울특별시 강남구 테헤란로88길,10,,1168010600109430024012144,메트로칸,서울특별시 강남구 테헤란로88길 10,135845,06179,,,,127.059467952651,37.5068495810589
